"","optimal_launch_pfn","satellites","debris","p","F","L(satellites, debris)","G(satellites, debris)","satellites:debris","satellites:p","satellites:F","satellites:L(satellites, debris)","satellites:G(satellites, debris)","debris:p","debris:F","debris:L(satellites, debris)","debris:G(satellites, debris)","p:F","p:L(satellites, debris)","p:G(satellites, debris)","F:L(satellites, debris)","F:G(satellites, debris)","L(satellites, debris):G(satellites, debris)","satellites:debris:p","satellites:debris:F","satellites:debris:L(satellites, debris)","satellites:debris:G(satellites, debris)","satellites:p:F","satellites:p:L(satellites, debris)","satellites:p:G(satellites, debris)","satellites:F:L(satellites, debris)","satellites:F:G(satellites, debris)","satellites:L(satellites, debris):G(satellites, debris)","debris:p:F","debris:p:L(satellites, debris)","debris:p:G(satellites, debris)","debris:F:L(satellites, debris)","debris:F:G(satellites, debris)","debris:L(satellites, debris):G(satellites, debris)","p:F:L(satellites, debris)","p:F:G(satellites, debris)","p:L(satellites, debris):G(satellites, debris)","F:L(satellites, debris):G(satellites, debris)","satellites:debris:p:F","satellites:debris:p:L(satellites, debris)","satellites:debris:p:G(satellites, debris)","satellites:debris:F:L(satellites, debris)","satellites:debris:F:G(satellites, debris)","satellites:debris:L(satellites, debris):G(satellites, debris)","satellites:p:F:L(satellites, debris)","satellites:p:F:G(satellites, debris)","satellites:p:L(satellites, debris):G(satellites, debris)","satellites:F:L(satellites, debris):G(satellites, debris)","debris:p:F:L(satellites, debris)","debris:p:F:G(satellites, debris)","debris:p:L(satellites, debris):G(satellites, debris)","debris:F:L(satellites, debris):G(satellites, debris)","p:F:L(satellites, debris):G(satellites, debris)","satellites:debris:p:F:L(satellites, debris)","satellites:debris:p:F:G(satellites, debris)","satellites:debris:p:L(satellites, debris):G(satellites, debris)","satellites:debris:F:L(satellites, debris):G(satellites, debris)","satellites:p:F:L(satellites, debris):G(satellites, debris)","debris:p:F:L(satellites, debris):G(satellites, debris)","satellites:debris:p:F:L(satellites, debris):G(satellites, debris)"
"1124",0,6363.63636363636,8181.81818181818,1,8.88888888888889,0.0287511811204195,41500.7898455049,52066115.7024793,6363.63636363636,56565.6565656566,182.962061675397,264095935.380486,8181.81818181818,72727.2727272727,235.236936439796,339551916.917768,8.88888888888889,0.0287511811204195,41500.7898455049,0.255566054403729,368895.909737822,1193.19672548858,52066115.7024793,462809917.355372,1496962.3227987,2160784925840.34,56565.6565656566,182.962061675397,264095935.380486,1626.32943711464,2347519425.60432,7593070.07129097,72727.2727272727,235.236936439796,339551916.917768,2090.99499057597,3018239261.49127,9762518.66308839,0.255566054403729,368895.909737822,1193.19672548858,10606.1931154541,462809917.355372,1496962.3227987,2160784925840.34,13306331.7582107,19206977118580.8,62125118765.1079,1626.32943711464,2347519425.60432,7593070.07129097,67493956.1892531,2090.99499057597,3018239261.49127,9762518.66308839,86777943.6718968,10606.1931154541,13306331.7582107,19206977118580.8,62125118765.1079,552223277912.07,67493956.1892531,86777943.6718968,552223277912.07
"1125",0,7272.72727272727,8181.81818181818,1,8.88888888888889,0.0356207591532246,59965.4195468557,59504132.231405,7272.72727272727,64646.4646464647,259.060066568906,436112142.15895,8181.81818181818,72727.2727272727,291.442574890019,490626159.928819,8.88888888888889,0.0356207591532246,59965.4195468557,0.316628970250885,533025.951527606,2136.01376720061,59504132.231405,528925619.834711,2119582.3628365,3568190254027.78,64646.4646464647,259.060066568906,436112142.15895,2302.75614727916,3876552374.74622,15534645.5796408,72727.2727272727,291.442574890019,490626159.928819,2590.60066568906,4361121421.5895,17476476.2770959,0.316628970250885,533025.951527606,2136.01376720061,18986.7890417832,528925619.834711,2119582.3628365,3568190254027.78,18840732.1141022,31717246702469.1,127101645651.607,2302.75614727916,3876552374.74622,15534645.5796408,138085738.485696,2590.60066568906,4361121421.5895,17476476.2770959,155346455.796408,18986.7890417832,18840732.1141022,31717246702469.1,127101645651.607,1129792405792.06,138085738.485696,155346455.796408,1129792405792.06
"1126",0,8181.81818181818,8181.81818181818,1,8.88888888888889,0.0432280541355259,83524.5279258236,66942148.7603306,8181.81818181818,72727.2727272727,353.684079290666,683382501.211284,8181.81818181818,72727.2727272727,353.684079290666,683382501.211284,8.88888888888889,0.0432280541355259,83524.5279258236,0.384249370093563,742440.248229543,3610.60281482174,66942148.7603306,595041322.31405,2893778.83056,5591311373546.87,72727.2727272727,353.684079290666,683382501.211284,3143.8584825837,6074511121.87808,29541295.7576324,72727.2727272727,353.684079290666,683382501.211284,3143.8584825837,6074511121.87808,29541295.7576324,0.384249370093563,742440.248229543,3610.60281482174,32094.2472428599,595041322.31405,2893778.83056,5591311373546.87,25722478.4938666,49700545542638.8,241701510744.265,3143.8584825837,6074511121.87808,29541295.7576324,262589295.6234,3143.8584825837,6074511121.87808,29541295.7576324,262589295.6234,32094.2472428599,25722478.4938666,49700545542638.8,241701510744.265,2148457873282.36,262589295.6234,262589295.6234,2148457873282.36
"1127",0,9090.90909090909,8181.81818181818,1,8.88888888888889,0.0515730660673235,112836.000899186,74380165.2892562,9090.90909090909,80808.0808080808,468.846055157486,1025781826.35623,8181.81818181818,72727.2727272727,421.961449641737,923203643.72061,8.88888888888889,0.0515730660673235,112836.000899186,0.458427253931764,1002986.67465943,5819.29852914627,74380165.2892562,661157024.793389,3836013.17856125,8392760397460.09,80808.0808080808,468.846055157486,1025781826.35623,4167.52049028877,9118060678.72207,52902713.9013297,72727.2727272727,421.961449641737,923203643.72061,3750.76844125989,8206254610.84986,47612442.5111968,0.458427253931764,1002986.67465943,5819.29852914627,51727.0980368557,661157024.793389,3836013.17856125,8392760397460.09,34097894.9205445,74602314644089.7,432840386465.425,4167.52049028877,9118060678.72207,52902713.9013297,470246345.789598,3750.76844125989,8206254610.84986,47612442.5111968,423221711.210638,51727.0980368557,34097894.9205445,74602314644089.7,432840386465.425,3847470101914.89,470246345.789598,423221711.210638,3847470101914.89
"1128",0,10000,8181.81818181818,1,8.88888888888889,0.0606557949486174,148561.519874051,81818181.8181818,10000,88888.8888888889,606.557949486174,1485615198.74051,8181.81818181818,72727.2727272727,496.274685943233,1215503344.42406,8.88888888888889,0.0606557949486174,148561.519874051,0.539162621765488,1320546.8433249,9011.1170867354,81818181.8181818,727272727.272727,4962746.85943233,12155033444240.6,88888.8888888889,606.557949486174,1485615198.74051,5391.62621765488,13205468433.249,90111170.867354,72727.2727272727,496.274685943233,1215503344.42406,4411.33054171763,10804474172.6583,73727321.6187442,0.539162621765488,1320546.8433249,9011.1170867354,80098.8185487591,727272727.272727,4962746.85943233,12155033444240.6,44113305.4171763,108044741726583,737273216187.442,5391.62621765488,13205468433.249,90111170.867354,800988185.487591,4411.33054171763,10804474172.6583,73727321.6187442,655353969.944393,80098.8185487591,44113305.4171763,108044741726583,737273216187.442,6553539699443.93,800988185.487591,655353969.944393,6553539699443.93
"1129",5454.54568044702,0,9090.90909090909,1,8.88888888888889,0.00153055234126854,1731.60089130288,0,0,0,0,0,9090.90909090909,80808.0808080808,13.9141121933504,15741826.2845717,8.88888888888889,0.00153055234126854,1731.60089130288,0.0136049097001648,15392.0079226923,2.65030579832633,0,0,0,0,0,0,0,0,0,0,80808.0808080808,13.9141121933504,15741826.2845717,123.680997274226,139927344.751748,24093.6890756939,0.0136049097001648,15392.0079226923,2.65030579832633,23.5582737629007,0,0,0,0,0,0,0,0,0,0,123.680997274226,139927344.751748,24093.6890756939,214166.125117279,23.5582737629007,0,0,0,0,0,214166.125117279,0
"1130",4564.15214697829,909.090909090909,9090.90909090909,1,8.88888888888889,0.0032945948581097,2171.6104578148,8264462.80991736,909.090909090909,8080.80808080808,2.99508623464518,1974191.32528618,9090.90909090909,80808.0808080808,29.9508623464518,19741913.2528618,8.88888888888889,0.0032945948581097,2171.6104578148,0.0292852876276418,19303.2040694649,7.15457664813389,8264462.80991736,73461891.6437098,27228.0566785926,17947193866.238,8080.80808080808,2.99508623464518,1974191.32528618,26.6229887524016,17548367.3358772,6504.16058921262,80808.0808080808,29.9508623464518,19741913.2528618,266.229887524016,175483673.358772,65041.6058921263,0.0292852876276418,19303.2040694649,7.15457664813389,63.5962368723012,73461891.6437098,27228.0566785926,17947193866.238,242027.170476378,159530612144.338,59128732.6292057,26.6229887524016,17548367.3358772,6504.16058921262,57814.7607930011,266.229887524016,175483673.358772,65041.6058921263,578147.607930011,63.5962368723012,242027.170476378,159530612144.338,59128732.6292057,525588734.481828,57814.7607930011,578147.607930011,525588734.481828
"1131",3678.22856457352,1818.18181818182,9090.90909090909,1,8.88888888888889,0.00579635432444715,3446.29949956891,16528925.6198347,1818.18181818182,16161.6161616162,10.5388260444494,6265999.09012529,9090.90909090909,80808.0808080808,52.6941302222468,31329995.4506264,8.88888888888889,0.00579635432444715,3446.29949956891,0.0515231495506413,30633.7733295014,19.9759730076663,16528925.6198347,146923783.28742,95807.5094949942,56963628092.0481,16161.6161616162,10.5388260444494,6265999.09012529,93.6784537284388,55697769.6900025,36319.9509230296,80808.0808080808,52.6941302222468,31329995.4506264,468.392268642194,278488848.450013,181599.754615148,0.0515231495506413,30633.7733295014,19.9759730076663,177.564204512589,146923783.28742,95807.5094949942,56963628092.0481,851622.306622171,506343360818.205,330181372.027542,93.6784537284388,55697769.6900025,36319.9509230296,322844.008204708,468.392268642194,278488848.450013,181599.754615148,1614220.04102354,177.564204512589,851622.306622171,506343360818.205,330181372.027542,2934945529.13371,322844.008204708,1614220.04102354,2934945529.13371
"1132",2798.75182653516,2727.27272727273,9090.90909090909,1,8.88888888888889,0.0090358307402809,6070.42357481462,24793388.4297521,2727.27272727273,24242.4242424242,24.6431747462206,16555700.6585853,9090.90909090909,80808.0808080808,82.1439158207355,55185668.8619511,8.88888888888889,0.0090358307402809,6070.42357481462,0.0803184954691636,53959.3206650189,54.8513199438359,24793388.4297521,220385674.93113,224028.861329279,150506369623.503,24242.4242424242,24.6431747462206,16555700.6585853,219.050442188628,147161783.63187,149594.508937734,80808.0808080808,82.1439158207355,55185668.8619511,730.16814062876,490539278.772899,498648.363125781,0.0803184954691636,53959.3206650189,54.8513199438359,487.567288389652,220385674.93113,224028.861329279,150506369623.503,1991367.65626025,1337834396653.36,1359950081.25213,219.050442188628,147161783.63187,149594.508937734,1329728.96833542,730.16814062876,490539278.772899,498648.363125781,4432429.89445138,487.567288389652,1991367.65626025,1337834396653.36,1359950081.25213,12088445166.6856,1329728.96833542,4432429.89445138,12088445166.6856
"1133",1927.6988781346,3636.36363636364,9090.90909090909,1,8.88888888888889,0.013013024105611,10605.0547589987,33057851.2396694,3636.36363636364,32323.2323232323,47.3200876567671,38563835.4872681,9090.90909090909,80808.0808080808,118.300219141918,96409588.7181702,8.88888888888889,0.013013024105611,10605.0547589987,0.115671325383208,94267.1534133219,138.003833220174,33057851.2396694,293847566.574839,430182.615061519,350580322611.528,32323.2323232323,47.3200876567671,38563835.4872681,420.623001393485,342789648.775716,501832.120800634,80808.0808080808,118.300219141918,96409588.7181702,1051.55750348371,856974121.939291,1254580.30200159,0.115671325383208,94267.1534133219,138.003833220174,1226.70073973488,293847566.574839,430182.615061519,350580322611.528,3823845.4672135,3116269534324.69,4562110189.09668,420.623001393485,342789648.775716,501832.120800634,4460729.96267231,1051.55750348371,856974121.939291,1254580.30200159,11151824.9066808,1226.70073973488,3823845.4672135,3116269534324.69,4562110189.09668,40552090569.7482,4460729.96267231,11151824.9066808,40552090569.7482
"1134",1067.04736039206,4545.45454545455,9090.90909090909,1,8.88888888888889,0.0177279344204373,17642.1428056995,41322314.0495868,4545.45454545455,40404.0404040404,80.5815200928969,80191558.2077251,9090.90909090909,80808.0808080808,161.163040185794,160383116.41545,8.88888888888889,0.0177279344204373,17642.1428056995,0.157581639292776,156819.047161773,312.758750695431,41322314.0495868,367309458.218549,732559.27357179,729014165524.774,40404.0404040404,80.5815200928969,80191558.2077251,716.280178603528,712813850.735334,1421630.68497923,80808.0808080808,161.163040185794,160383116.41545,1432.56035720706,1425627701.47067,2843261.36995846,0.157581639292776,156819.047161773,312.758750695431,2780.07778395939,367309458.218549,732559.27357179,729014165524.774,6511637.9873048,6480125915775.77,12923915317.993,716.280178603528,712813850.735334,1421630.68497923,12636717.1998154,1432.56035720706,1425627701.47067,2843261.36995846,25273434.3996308,2780.07778395939,6511637.9873048,6480125915775.77,12923915317.993,114879247271.049,12636717.1998154,25273434.3996308,114879247271.049
"1135",218.773994635646,5454.54545454545,9090.90909090909,1,8.88888888888889,0.02318056168476,27794.8658722108,49586776.8595041,5454.54545454545,48484.8484848485,126.439427371418,151608359.302968,9090.90909090909,80808.0808080808,210.732378952363,252680598.83828,8.88888888888889,0.02318056168476,27794.8658722108,0.206049437197866,247065.474419652,644.300602870412,49586776.8595041,440771349.862259,1149449.33974016,1378257811845.16,48484.8484848485,126.439427371418,151608359.302968,1123.90602107927,1347629860.47083,3514366.9247477,80808.0808080808,210.732378952363,252680598.83828,1873.17670179878,2246049767.45138,5857278.20791283,0.206049437197866,247065.474419652,644.300602870412,5727.11646995921,440771349.862259,1149449.33974016,1378257811845.16,10217327.464357,12251180549734.8,31948790224.9791,1123.90602107927,1347629860.47083,3514366.9247477,31238817.1088684,1873.17670179878,2246049767.45138,5857278.20791283,52064695.1814474,5727.11646995921,10217327.464357,12251180549734.8,31948790224.9791,283989246444.259,31238817.1088684,52064695.1814474,283989246444.259
"1136",0,6363.63636363636,9090.90909090909,1,8.88888888888889,0.0293709058985789,41691.3868713902,57851239.6694215,6363.63636363636,56565.6565656566,186.905764809139,265308825.54521,9090.90909090909,80808.0808080808,267.008235441626,379012607.921729,8.88888888888889,0.0293709058985789,41691.3868713902,0.261074719098479,370590.105523468,1224.51380058085,57851239.6694215,514233241.505969,1699143.31644671,2411898414047.37,56565.6565656566,186.905764809139,265308825.54521,1661.38457608123,2358300671.51298,7792360.54915086,80808.0808080808,267.008235441626,379012607.921729,2373.4065372589,3369000959.30426,11131943.6416441,0.261074719098479,370590.105523468,1224.51380058085,10884.5671162742,514233241.505969,1699143.31644671,2411898414047.37,15103496.146193,21439097013754.4,70839641355.9169,1661.38457608123,2358300671.51298,7792360.54915086,69265427.1035632,2373.4065372589,3369000959.30426,11131943.6416441,98950610.1479474,10884.5671162742,15103496.146193,21439097013754.4,70839641355.9169,629685700941.484,69265427.1035632,98950610.1479474,629685700941.484
"1137",0,7272.72727272727,9090.90909090909,1,8.88888888888889,0.0362989670618942,59970.6910395581,66115702.4793389,7272.72727272727,64646.4646464647,263.992487722867,436150480.287695,9090.90909090909,80808.0808080808,329.990609653583,545188100.359619,8.88888888888889,0.0362989670618942,59970.6910395581,0.322657484994615,533072.809240516,2176.87413872395,66115702.4793389,587695133.149679,2399931.70657151,3965004366251.77,64646.4646464647,263.992487722867,436150480.287695,2346.59989086993,3876893158.11285,15831811.9179924,80808.0808080808,329.990609653583,545188100.359619,2933.24986358741,4846116447.64106,19789764.8974905,0.322657484994615,533072.809240516,2176.87413872395,19349.9923442129,587695133.149679,2399931.70657151,3965004366251.77,21332726.2806357,35244483255571.3,143925562890.84,2346.59989086993,3876893158.11285,15831811.9179924,140727217.048821,2933.24986358741,4846116447.64106,19789764.8974905,175909021.311026,19349.9923442129,21332726.2806357,35244483255571.3,143925562890.84,1279338336807.46,140727217.048821,175909021.311026,1279338336807.46
"1138",0,8181.81818181818,9090.90909090909,1,8.88888888888889,0.0439647451747057,83279.7379566391,74380165.2892562,8181.81818181818,72727.2727272727,359.71155142941,681379674.190683,9090.90909090909,80808.0808080808,399.679501588234,757088526.878537,8.88888888888889,0.0439647451747057,83279.7379566391,0.390797734886273,740264.337392347,3661.3724574799,74380165.2892562,661157024.793389,3270105.01299464,6194360674460.76,72727.2727272727,359.71155142941,681379674.190683,3197.43601270587,6056708215.0283,29956683.7430174,80808.0808080808,399.679501588234,757088526.878537,3552.7066807843,6729675794.47589,33285204.1589082,0.390797734886273,740264.337392347,3661.3724574799,32545.5329553769,661157024.793389,3270105.01299464,6194360674460.76,29067600.1155079,55060983772984.5,272333488572.885,3197.43601270587,6056708215.0283,29956683.7430174,266281633.271266,3552.7066807843,6729675794.47589,33285204.1589082,295868481.412517,32545.5329553769,29067600.1155079,55060983772984.5,272333488572.885,2420742120647.87,266281633.271266,295868481.412517,2420742120647.87
"1139",0,9090.90909090909,9090.90909090909,1,8.88888888888889,0.0523682402370136,112271.467960261,82644628.0991736,9090.90909090909,80808.0808080808,476.074911245578,1020649708.72964,9090.90909090909,80808.0808080808,476.074911245578,1020649708.72964,8.88888888888889,0.0523682402370136,112271.467960261,0.465495468773454,997968.604091207,5879.45920590511,82644628.0991736,734618916.437099,4327953.73859616,9278633715724.04,80808.0808080808,476.074911245578,1020649708.72964,4231.77698884958,9072441855.37461,53449629.1445919,80808.0808080808,476.074911245578,1020649708.72964,4231.77698884958,9072441855.37461,53449629.1445919,0.465495468773454,997968.604091207,5879.45920590511,52261.8596080454,734618916.437099,4327953.73859616,9278633715724.04,38470699.8986326,82476744139769.2,485905719496.29,4231.77698884958,9072441855.37461,53449629.1445919,475107814.618595,4231.77698884958,9072441855.37461,53449629.1445919,475107814.618595,52261.8596080454,38470699.8986326,82476744139769.2,485905719496.29,4319161951078.13,475107814.618595,475107814.618595,4319161951078.13
"1140",0,10000,9090.90909090909,1,8.88888888888889,0.0615094522488177,147603.378155825,90909090.9090909,10000,88888.8888888889,615.094522488177,1476033781.55825,9090.90909090909,80808.0808080808,559.176838625615,1341848892.32568,8.88888888888889,0.0615094522488177,147603.378155825,0.546750686656157,1312030.02805178,9079.00294043988,90909090.9090909,808080808.080808,5591768.38625615,13418488923256.8,88888.8888888889,615.094522488177,1476033781.55825,5467.50686656157,13120300280.5178,90790029.4043988,80808.0808080808,559.176838625615,1341848892.32568,4970.46078778325,11927545709.5616,82536390.3676353,0.546750686656157,1312030.02805178,9079.00294043988,80702.2483594656,808080808.080808,5591768.38625615,13418488923256.8,49704607.8778325,119275457095616,825363903676.353,5467.50686656157,13120300280.5178,90790029.4043988,807022483.594656,4970.46078778325,11927545709.5616,82536390.3676353,733656803.267869,80702.2483594656,49704607.8778325,119275457095616,825363903676.353,7336568032678.69,807022483.594656,733656803.267869,7336568032678.69
"1141",5454.54548343113,0,10000,1,8.88888888888889,0.00175362579040303,2095.23707847649,0,0,0,0,0,10000,88888.8888888889,17.5362579040304,20952370.7847649,8.88888888888889,0.00175362579040303,2095.23707847649,0.0155877848035825,18624.3295864577,3.67426177782508,0,0,0,0,0,0,0,0,0,0,88888.8888888889,17.5362579040304,20952370.7847649,155.877848035825,186243295.864577,36742.6177782508,0.0155877848035825,18624.3295864577,3.67426177782508,32.6601046917785,0,0,0,0,0,0,0,0,0,0,155.877848035825,186243295.864577,36742.6177782508,326601.046917785,32.6601046917785,0,0,0,0,0,326601.046917785,0
"1142",4564.40357088171,909.090909090909,10000,1,8.88888888888889,0.00357615143775443,2567.7157089044,9090909.09090909,909.090909090909,8080.80808080808,3.25104676159494,2334287.00809491,10000,88888.8888888889,35.7615143775443,25677157.089044,8.88888888888889,0.00357615143775443,2567.7157089044,0.0317880127800394,22824.1396347058,9.18254022414312,9090909.09090909,80808080.8080808,32510.4676159494,23342870080.9491,8080.80808080808,3.25104676159494,2334287.00809491,28.8981934363994,20749217.8497325,8347.76384013011,88888.8888888889,35.7615143775443,25677157.089044,317.880127800394,228241396.347058,91825.4022414312,0.0317880127800394,22824.1396347058,9.18254022414312,81.622579770161,80808080.8080808,32510.4676159494,23342870080.9491,288981.934363995,207492178497.325,83477638.4013011,28.8981934363994,20749217.8497325,8347.76384013011,74202.345245601,317.880127800394,228241396.347058,91825.4022414312,816225.79770161,81.622579770161,288981.934363995,207492178497.325,83477638.4013011,742023452.45601,74202.345245601,816225.79770161,742023452.45601
"1143",3678.83610431987,1818.18181818182,10000,1,8.88888888888889,0.00613639403460213,3880.70928491274,18181818.1818182,1818.18181818182,16161.6161616162,11.157080062913,7055835.06347771,10000,88888.8888888889,61.3639403460213,38807092.8491274,8.88888888888889,0.00613639403460213,3880.70928491274,0.0545457247520189,34495.1936436688,23.8135613059636,18181818.1818182,161616161.616162,111570.80062913,70558350634.7771,16161.6161616162,11.157080062913,7055835.06347771,99.1740450036708,62718533.8975797,43297.3841926612,88888.8888888889,61.3639403460213,38807092.8491274,545.457247520189,344951936.436688,238135.613059636,0.0545457247520189,34495.1936436688,23.8135613059636,211.676100497455,161616161.616162,111570.80062913,70558350634.7771,991740.450036708,627185338975.797,432973841.926612,99.1740450036708,62718533.8975797,43297.3841926612,384865.637268099,545.457247520189,344951936.436688,238135.613059636,2116761.00497455,211.676100497455,991740.450036708,627185338975.797,432973841.926612,3848656372.68099,384865.637268099,2116761.00497455,3848656372.68099
"1144",2799.8197660235,2727.27272727273,10000,1,8.88888888888889,0.00943435358094612,6537.00940606623,27272727.2727273,2727.27272727273,24242.4242424242,25.7300552207622,17828207.4710897,10000,88888.8888888889,94.3435358094612,65370094.0606623,8.88888888888889,0.00943435358094612,6537.00940606623,0.0838609207195211,58106.7502761443,61.6724580987994,27272727.2727273,242424242.424242,257300.552207622,178282074710.897,24242.4242424242,25.7300552207622,17828207.4710897,228.71160196233,158472955.298575,168197.612996726,88888.8888888889,94.3435358094612,65370094.0606623,838.609207195211,581067502.761443,616724.580987994,0.0838609207195211,58106.7502761443,61.6724580987994,548.199627544884,242424242.424242,257300.552207622,178282074710.897,2287116.0196233,1584729552985.75,1681976129.96726,228.71160196233,158472955.298575,168197.612996726,1495089.89330423,838.609207195211,581067502.761443,616724.580987994,5481996.27544884,548.199627544884,2287116.0196233,1584729552985.75,1681976129.96726,14950898933.0423,1495089.89330423,5481996.27544884,14950898933.0423
"1145",1929.33213364254,3636.36363636364,10000,1,8.88888888888889,0.0134700300767864,11085.8268102964,36363636.3636364,3636.36363636364,32323.2323232323,48.9819275519506,40312097.4919868,10000,88888.8888888889,134.700300767864,110858268.102964,8.88888888888889,0.0134700300767864,11085.8268102964,0.119733600682546,98540.6827581899,149.326420560737,36363636.3636364,323232323.232323,489819.275519506,403120974919.868,32323.2323232323,48.9819275519506,40312097.4919868,435.394911572894,358329755.484327,543005.165675408,88888.8888888889,134.700300767864,110858268.102964,1197.33600682546,985406827.581899,1493264.20560737,0.119733600682546,98540.6827581899,149.326420560737,1327.34596053989,323232323.232323,489819.275519506,403120974919.868,4353949.11572894,3583297554843.27,5430051656.75408,435.394911572894,358329755.484327,543005.165675408,4826712.58378141,1197.33600682546,985406827.581899,1493264.20560737,13273459.6053989,1327.34596053989,4353949.11572894,3583297554843.27,5430051656.75408,48267125837.8141,4826712.58378141,13273459.6053989,48267125837.8141
"1146",1069.34997925672,4545.45454545455,10000,1,8.88888888888889,0.018243423522123,18108.2853931618,45454545.4545455,4545.45454545455,40404.0404040404,82.9246523732864,82310388.1507355,10000,88888.8888888889,182.43423522123,181082853.931618,8.88888888888889,0.018243423522123,18108.2853931618,0.162163764641093,160962.536828105,330.357119686925,45454545.4545455,404040404.040404,829246.523732864,823103881507.355,40404.0404040404,82.9246523732864,82310388.1507355,737.108021095879,731647894.673205,1501623.2713042,88888.8888888889,182.43423522123,181082853.931618,1621.63764641093,1609625368.28105,3303571.19686925,0.162163764641093,160962.536828105,330.357119686925,2936.50773055044,404040404.040404,829246.523732864,823103881507.355,7371080.21095879,7316478946732.05,15016232713.042,737.108021095879,731647894.673205,1501623.2713042,13347762.4115929,1621.63764641093,1609625368.28105,3303571.19686925,29365077.3055044,2936.50773055044,7371080.21095879,7316478946732.05,15016232713.042,133477624115.929,13347762.4115929,29365077.3055044,133477624115.929
"1147",221.850264990881,5454.54545454545,10000,1,8.88888888888889,0.0237545339169559,28208.0359850169,54545454.5454545,5454.54545454545,48484.8484848485,129.570185001578,153862014.463728,10000,88888.8888888889,237.545339169559,282080359.850169,8.88888888888889,0.0237545339169559,28208.0359850169,0.211151412595164,250738.097644594,670.068747536796,54545454.5454545,484848484.848485,1295701.85001578,1538620144637.28,48484.8484848485,129.570185001578,153862014.463728,1151.7349777918,1367662350.7887,3654920.4411098,88888.8888888889,237.545339169559,282080359.850169,2111.51412595164,2507380976.44594,6700687.47536796,0.211151412595164,250738.097644594,670.068747536796,5956.16664477152,484848484.848485,1295701.85001578,1538620144637.28,11517349.777918,13676623507887,36549204411.098,1151.7349777918,1367662350.7887,3654920.4411098,32488181.6987537,2111.51412595164,2507380976.44594,6700687.47536796,59561666.4477152,5956.16664477152,11517349.777918,13676623507887,36549204411.098,324881816987.537,32488181.6987537,59561666.4477152,324881816987.537
"1148",0,6363.63636363636,10000,1,8.88888888888889,0.0300033612612851,42004.9988691238,63636363.6363636,6363.63636363636,56565.6565656566,190.930480753632,267304538.25806,10000,88888.8888888889,300.033612612851,420049988.691238,8.88888888888889,0.0300033612612851,42004.9988691238,0.266696544544756,373377.767725544,1260.29115585019,63636363.6363636,565656565.656566,1909304.80753632,2673045382580.6,56565.6565656566,190.930480753632,267304538.25806,1697.15982892118,2376040340.07165,8020034.62813759,88888.8888888889,300.033612612851,420049988.691238,2666.96544544756,3733777677.25544,12602911.5585019,0.266696544544756,373377.767725544,1260.29115585019,11202.5880520017,565656565.656566,1909304.80753632,2673045382580.6,16971598.2892118,23760403400716.5,80200346281.3759,1697.15982892118,2376040340.07165,8020034.62813759,71289196.6945563,2666.96544544756,3733777677.25544,12602911.5585019,112025880.520017,11202.5880520017,16971598.2892118,23760403400716.5,80200346281.3759,712891966945.563,71289196.6945563,112025880.520017,712891966945.563
"1149",0,7272.72727272727,10000,1,8.88888888888889,0.0369899055551106,60131.082346677,72727272.7272727,7272.72727272727,64646.4646464647,269.017494946259,437316962.521287,10000,88888.8888888889,369.899055551106,601310823.46677,8.88888888888889,0.0369899055551106,60131.082346677,0.328799160489872,534498.50974824,2224.24305693016,72727272.7272727,646464646.464647,2690174.94946259,4373169625212.87,64646.4646464647,269.017494946259,437316962.521287,2391.26662174452,3887261889.07811,16176313.1413103,88888.8888888889,369.899055551106,601310823.46677,3287.99160489872,5344985097.4824,22242430.5693016,0.328799160489872,534498.50974824,2224.24305693016,19771.0493949348,646464646.464647,2690174.94946259,4373169625212.87,23912666.2174452,38872618890781.1,161763131413.103,2391.26662174452,3887261889.07811,16176313.1413103,143789450.14498,3287.99160489872,5344985097.4824,22242430.5693016,197710493.949347,19771.0493949348,23912666.2174452,38872618890781.1,161763131413.103,1437894501449.8,143789450.14498,197710493.949347,1437894501449.8
"1150",0,8181.81818181818,10000,1,8.88888888888889,0.0447141667984324,83227.18573232,81818181.8181818,8181.81818181818,72727.2727272727,365.843182896265,680949701.446255,10000,88888.8888888889,447.141667984324,832271857.3232,8.88888888888889,0.0447141667984324,83227.18573232,0.39745926043051,739797.206509511,3721.43426499907,81818181.8181818,727272727.272727,3658431.82896265,6809497014462.55,72727.2727272727,365.843182896265,680949701.446255,3251.93940352235,6052886235.07782,30448098.5318106,88888.8888888889,447.141667984324,832271857.3232,3974.5926043051,7397972065.09511,37214342.6499907,0.39745926043051,739797.206509511,3721.43426499907,33079.4156888806,727272727.272727,3658431.82896265,6809497014462.55,32519394.0352235,60528862350778.2,304480985318.106,3251.93940352235,6052886235.07782,30448098.5318106,270649764.727205,3974.5926043051,7397972065.09511,37214342.6499907,330794156.888806,33079.4156888806,32519394.0352235,60528862350778.2,304480985318.106,2706497647272.05,270649764.727205,330794156.888806,2706497647272.05
