"","year","start_time.opt","time.oa","launches.oa","satellites.oa","debris.oa","runaway.oa","kessler.oa","fleet_flowv.oa","fleet_pv.oa","fleet_vfn_path.oa","collision_rate.oa","returns.oa","costs.oa","start_time.oa","R_frac.oa","R_start_year.oa","time.opt","launches.opt","satellites.opt","debris.opt","runaway.opt","kessler.opt","fleet_flowv.opt","fleet_pv.opt","fleet_vfn_path.opt","collision_rate.opt","returns.opt","costs.opt","R_frac.opt","R_start_year.opt","X","payloads_in_orbit","launch_successes","payloads_decayed","launch_failures","num_destr_asat","num_destr_satsat","num_destr_debsat","debris","risk.x","tot_rev","tot_cost","r_s","r_s_raw","risk.y","share_in_LEO","Ft_Ft","implied_r","bootstrap_draw","riskPoA","flowWelfPoA","NPVPoA","flow_welfare_loss","npv_oa_welfare","npv_opt_welfare","npv_welfare_loss","npv_welfare_gain","opt_tax_path","fe_eqm_next","launch_con","one_period_launch_deviation","one_period_sat_deviation","one_period_deb_deviation","excess_L","opt_dev_tax_path"
"1976",2025,14,20,66.0241315911836,1851.43931133947,6875.61390232327,"no","no",3916.11951782108,1549.74147293747,12468.0566372279,5.51051535650369,2.27302668938103,4.42643384440659,0,0,2029,6,62.9817914792907,1780.0673896219,6226.64282169013,"no","no",2614.55568400902,2048.57279210991,74884.7569760352,5.01781864748966,2.27302668938103,4.42643384440659,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1.05585485003493,0.667639399694256,6.00612903477191,49.5193960137918,474.360625350957,2849.07112487294,-2374.71049952199,2374.71049952199,29860.0438851932,0.00257283118164973,292,0,1716.08909814681,5911.25180641128,0,0
"1977",2026,0,21,67.0673095101857,1850.63811338701,6873.05559915794,"no","no",4046.58196012658,1525.11418235532,12609.7422345194,5.50583685051522,2.35278250993754,4.58594548551959,0,0,2029,21,41.0995725912669,1197.75113279857,2354.53391590725,"no","no",2629.56751712463,991.056341708742,94455.5698801971,2.02713216916997,2.35278250993754,4.58594548551959,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1.75786840616247,0.649824356218496,7.49068205546847,53.9351787056725,479.9589052956,3595.21955926004,-3115.26065396444,3115.26065396444,251147.018589424,0.0025762219024181,305,305,1461.0065450714,3593.90203716036,0.00045227986922336,121980.076890706
"1978",2026,14,21,67.0673095101857,1850.63811338701,6873.05559915794,"no","no",4046.58196012658,1525.11418235532,12609.7422345194,5.50583685051522,2.35278250993754,4.58594548551959,0,0,2029,7,0,1779.0708896261,6208.44330545494,"no","no",2893.13700179826,2158.90337532099,75876.6636121854,5.00928257666939,2.35278250993754,4.58594548551959,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1.05662177979262,0.714958211721915,6.01730489021987,43.90305283184,479.9589052956,2888.05906793979,-2408.10016264419,2408.10016264419,31458.5132853982,0.0025762219024181,305,0,1715.13395066881,5895.4419050291,0,0
"1979",2027,0,22,65.6822022178219,1850.91122924077,6874.17310518936,"no","no",4193.33970582944,1505.16726975321,12758.8091696957,5.50748218200929,2.43253833049404,4.70557921635434,0,0,2029,22,41.3609568062569,1197.10611766266,2348.63794133587,"no","no",2717.37925816728,975.382536552841,96290.1395413012,2.02433091609503,2.43253833049404,4.70557921635434,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1.75961904128375,0.648022685686464,7.54695350174266,56.1705241671525,485.561113745049,3664.50714768826,-3178.94603394321,3178.94603394321,257325.964406968,0.00257063894406095,317,317,1472.38566311913,3645.74549734447,0.000473059896918593,130983.297285863
"1980",2027,14,22,65.6822022178219,1850.91122924077,6874.17310518936,"no","no",4193.33970582944,1505.16726975321,12758.8091696957,5.50748218200929,2.43253833049404,4.70557921635434,0,0,2029,8,0.0489498369303973,1715.13395066881,5895.4419050291,"no","no",2927.79166139664,2080.72687226524,76590.375601553,4.63871841248721,2.43253833049404,4.70557921635434,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1.10018962281845,0.698200448040621,6.00294075903792,48.1628739625796,485.561113745049,2914.794600704,-2429.23348695895,2429.23348695895,55516.4235028186,0.00257063894406095,317,0,1653.67901184631,5525.32491090094,0,0
"1981",2028,0,23,77.235548391645,1849.7885752406,6869.12012743604,"no","no",4197.68935506823,1434.97956489176,13006.999905167,5.50062564921789,2.47241624077229,4.86509085746735,0,0,2029,23,50.1447005582058,1196.74661992538,2345.09052203076,"no","no",2714.89725495669,928.087276620368,99926.9169032908,2.02273547668455,2.47241624077229,4.86509085746735,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1.75935352191726,0.646759925595439,7.68254921441149,56.4647640978489,495.306915386689,3805.21975369658,-3309.9128383099,3309.9128383099,270908.801954756,0.00261325811769315,330,330,1485.03964898993,3704.24807100266,0.000495499733370375,141889.911615054
"1982",2028,14,23,77.235548391645,1849.7885752406,6869.12012743604,"no","no",4197.68935506823,1434.97956489176,13006.999905167,5.50062564921789,2.47241624077229,4.86509085746735,0,0,2029,9,0.624695511920695,1653.72796168324,5525.55588996765,"no","no",2889.94103784892,1956.02584835819,77298.6385008801,4.28337963668465,2.47241624077229,4.86509085746735,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1.14806770038627,0.688459958181433,5.9428491631013,49.7990920140408,495.306915386689,2943.53428758407,-2448.22737219738,2448.22737219738,80369.3474243521,0.00261325811769315,330,80.3276279868717,1674.98386268208,5505.93306178866,2.31225365781018e-05,4791.61270856202
"1983",2029,0,24,74.2660263487768,1860.26318654369,6917.19396973428,"no","no",4531.80600856379,1475.42599982582,13191.4833604387,5.56495707555803,2.63192788188529,4.9049687677456,0,0,2029,24,35.660799277163,1205.18434954814,2383.69789288065,"no","no",2997.04318570021,975.751263497766,100019.404240309,2.05432099493708,2.63192788188529,4.9049687677456,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1.75498175475401,0.661335277820072,7.58211957726201,58.1147302298517,499.503561985626,3787.29573624333,-3287.7921742577,3287.7921742577,277883.333639283,0.00262234082311957,342,342,1505.16657259313,3797.46390300594,0.000515521861013335,147791.411478297
"1984",2029,14,24,74.2660263487768,1860.26318654369,6917.19396973428,"no","no",4531.80600856379,1475.42599982582,13191.4833604387,5.56495707555803,2.63192788188529,4.9049687677456,0,0,2029,10,0,1595.28093020713,5129.83969537187,"no","no",2735.48555417374,1763.31837840538,78065.6731369374,3.95041933294865,2.63192788188529,4.9049687677456,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1.20804024524033,0.603619296369808,5.91788436553363,68.0187694529015,499.503561985626,2956.0043200031,-2456.50075801747,2456.50075801747,112796.75310096,0.00262234082311957,342,150.75046114196,1689.22295560895,5435.4362101334,0.000146025048313181,31626.1101020891
"1985",2030,0,25,70.8037549371052,1867.35815402115,6964.09362284317,"no","no",4644.75163113867,1440.1884320491,13130.6223905087,5.61173331615448,2.67180579216354,4.86509085746735,0,0,2029,25,49.4639622678911,1198.82737187029,2351.94442602196,"no","no",2962.38724536361,918.541222617871,99940.1521889983,2.03014453459605,2.67180579216354,4.86509085746735,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1.77459434679239,0.637792390340876,7.61122734450417,63.4617130510318,495.309932481733,3769.91650210948,-3274.60656962775,3274.60656962775,286111.041030863,0.00262435342820478,355,355,1512.04412322168,3829.42532674764,0.00053841542667743,153911.527051819
"1986",2030,14,25,70.8037549371052,1867.35815402115,6964.09362284317,"no","no",4644.75163113867,1440.1884320491,13130.6223905087,5.61173331615448,2.67180579216354,4.86509085746735,0,0,2029,11,0,1538.47249446699,4724.09163774164,"no","no",2638.09592829621,1619.56205449295,79035.8299219053,3.63589359682419,2.67180579216354,4.86509085746735,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1.27159254338803,0.567973518887483,6.01919905784782,75.694546010814,495.309932481733,2981.36907893672,-2486.05914645498,2486.05914645498,142896.968061336,0.00262435342820478,355,215.691926504273,1699.54702624896,5343.38655582958,0.000261039420400677,58146.9129768507
"1987",2031,0,26,71.4241519592492,1870.7099594336,7000.0312190656,"no","no",4791.34398644067,1414.89715935333,13488.6266937328,5.63677750519641,2.75156161272005,4.9847245883021,0,0,2029,26,33.0933956325039,1206.50808548957,2387.69572629123,"no","no",3154.81987054971,931.627051980504,103618.396479716,2.05902045899267,2.75156161272005,4.9847245883021,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1.76560686636894,0.65844153111898,7.68190853171583,61.6219302955236,507.902820271622,3901.66300832711,-3393.76018805548,3393.76018805548,298011.25093467,0.00262812261365001,367,367,1531.44179563811,3919.79202746994,0.00055847054609226,162528.883464987
"1988",2031,14,26,71.4241519592492,1870.7099594336,7000.0312190656,"no","no",4791.34398644067,1414.89715935333,13488.6266937328,5.63677750519641,2.75156161272005,4.9847245883021,0,0,2029,12,0,1483.85509974469,4325.60339241324,"no","no",2544.44074294238,1487.68180470612,80144.7639154353,3.34419544050826,2.75156161272005,4.9847245883021,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1.33697805086549,0.531049482179334,5.94165482781675,84.6052396705792,507.902820271622,3017.78324412863,-2509.88042385701,2509.88042385701,177780.369680832,0.00262812261365001,367,279.07764769166,1710.41154625381,5261.30019228374,0.000374401585847561,88594.4877311528
"1989",2032,0,27,77.2172792620229,1874.54661517943,7038.17599877847,"no","no",4910.2125855305,1380.95179631656,13662.6109509937,5.6648840013142,2.83131743327655,5.14423622941511,0,0,2029,27,42.1647956429887,1197.53519127061,2344.19054072618,"no","no",3173.69659465409,892.572762789621,105364.101280734,2.02507349642837,2.83131743327655,5.14423622941511,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1.78707291017632,0.646346067379322,7.71185695462336,65.2532113135132,513.401111284648,3959.27593057187,-3445.87481928723,3445.87481928723,319109.253884643,0.00266233087006083,380,380,1535.79976660046,3940.55318950411,0.000581542532405166,175967.899380685
"1990",2032,14,27,77.2172792620229,1874.54661517943,7038.17599877847,"no","no",4910.2125855305,1380.95179631656,13662.6109509937,5.6648840013142,2.83131743327655,5.14423622941511,0,0,2029,13,0,1431.33389856215,3944.4195110739,"no","no",2454.38000575846,1366.69062563316,81415.0688465063,3.07528890452614,2.83131743327655,5.14423622941511,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1.40653263138543,0.499852086443481,5.95896854111805,92.2830328775709,513.401111284648,3059.34107112026,-2545.93995983562,2545.93995983562,214924.535862294,0.00266233087006083,380,357.266157451995,1738.08338613495,5272.52728237523,0.000513783352759312,130070.653600035
"1991",2033,0,28,74.9607604985743,1884.02178604542,7103.59601087176,"no","no",5246.18199606514,1405.18102881536,14031.9787541016,5.72853132715499,2.99082907438955,5.18411413969336,0,0,2029,28,40.749816033675,1197.96456224345,2346.41386043157,"no","no",3371.65554535599,903.09227007143,107142.480798731,2.02671052633072,2.99082907438955,5.18411413969336,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1.79725466644201,0.642687491185947,7.63559314593549,70.0849874274062,524.629062551133,4005.854074174,-3481.22501162286,3481.22501162286,338897.546899521,0.00266924270857163,392,392,1548.21329283003,3999.2112152386,0.000602125341791493,183542.582031716
"1992",2033,14,28,74.9607604985743,1884.02178604542,7103.59601087176,"no","no",5246.18199606514,1405.18102881536,14031.9787541016,5.72853132715499,2.99082907438955,5.18411413969336,0,0,2029,14,0,1380.81722868296,3586.69932485134,"no","no",2477.86514728053,1314.06479162271,82852.5214087198,2.82843025482368,2.99082907438955,5.18411413969336,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1.4843902565424,0.472317801620118,5.9045500895233,103.502114610731,524.629062551133,3097.69857825282,-2573.06951570169,2573.06951570169,255852.608797549,0.00266924270857163,392,392,1724.21719157556,5105.41988491006,0.000578777110232687,153062.587992293
"1993",2034,0,29,74.7393601332896,1890.86417539603,7165.2764382988,"no","no",5412.64070271174,1380.73020340343,14232.7259103848,5.77776042971002,3.07058489494605,5.26386996024986,0,0,2029,29,41.1682164137151,1196.96310886371,2341.77076680932,"no","no",3458.67270418735,882.285399798655,108807.18488528,2.02296598201867,3.07058489494605,5.26386996024986,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1.80797067537305,0.638999130767085,7.644859148583,72.7907946043936,530.209005053221,4053.37316294221,-3523.16415788899,3523.16415788899,360055.630999289,0.00268195832727671,405,405,1560.24872413088,4056.17748872083,0.000624541561978553,193466.189915557
"1994",2034,14,29,74.7393601332896,1890.86417539603,7165.2764382988,"no","no",5412.64070271174,1380.73020340343,14232.7259103848,5.77776042971002,3.07058489494605,5.26386996024986,0,0,2029,15,5.87474187855706,1332.21719157556,3255.69371979418,"no","no",2421.75729352257,1223.15199889141,84361.4655309209,2.60243421350285,3.07058489494605,5.26386996024986,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1.56420788334455,0.447426205901541,5.92728800245967,111.418805266201,530.209005053221,3142.70147444804,-2612.49246939482,2612.49246939482,298235.484903767,0.00268195832727671,405,405,1690.44995427456,4863.63137585112,0.000606465035178693,168793.311196396
"1995",2035,0,30,73.2249614364916,1897.21029203662,7227.61904123813,"no","no",5658.30876050539,1374.66529694847,14506.5443948474,5.82469042241452,3.19021862578081,5.38350369108461,0,0,2029,30,42.723834258,1196.4169405446,2339.36838208733,"no","no",3586.82768849982,871.406591299941,110453.537935701,2.02094261263673,3.19021862578081,5.38350369108461,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1.81754824830036,0.633904553518825,7.61404886851845,76.9103600821365,538.601857401968,4100.94086293339,-3562.33900553142,3562.33900553142,NA,0.00268783086629692,417,417,1571.72265363048,4110.50328479641,0.000645200166345061,204501.397120811
"1996",2035,14,30,73.2249614364916,1897.21029203662,7227.61904123813,"no","no",5658.30876050539,1374.66529694847,14506.5443948474,5.82469042241452,3.19021862578081,5.38350369108461,0,0,2029,16,14.8876334337456,1291.32469615312,2980.28333221371,"no","no",2414.76371681399,1161.54263563723,85939.0931953806,2.41986468229375,3.19021862578081,5.38350369108461,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1.63833138765099,0.426764218606958,5.92416021736404,120.426983680527,538.601857401968,3190.76369661912,-2652.16183921715,2652.16183921715,NA,0.00268783086629692,417,417,1663.09225905822,4671.92790654699,0.000631986087827107,185590.791396783
"1997",2035,29,30,73.2249614364916,1897.21029203662,7227.61904123813,"no","no",5658.30876050539,1374.66529694847,14506.5443948474,5.82469042241452,3.19021862578081,5.38350369108461,0,0,2029,1,0,1897.21029203662,7227.61904123813,"no","no",1897.21029203662,1897.21029203662,68839.0343260454,5.82469042241452,3.19021862578081,5.38350369108461,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,0.335296353086813,4.74537784136215,139.642809883,538.601857401968,2555.8693194318,-2017.26746202983,2017.26746202983,NA,0.00268783086629692,417,0,1828.56088325477,6937.78779096279,0,0
"1998",2036,0,31,77.5745909444102,1901.78584469126,7283.31362542371,"no","no",5791.88748013018,1340.11214805433,14690.440840862,5.86092276579663,3.26997444633731,5.50313742191936,0,0,2029,31,41.7925095439848,1197.44648788848,2344.41038491829,"no","no",3685.62949302425,852.771548786733,112035.306510495,2.02482631565688,3.26997444633731,5.50313742191936,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1.82252177503236,0.636343420977751,7.62640874594208,78.0134172445833,544.117338825975,4149.66123164115,-3605.54389281517,3605.54389281517,NA,0.00271585849303361,430,430,1585.71424858153,4176.52600577624,0.00066745381756339,216070.169240153
"1999",2036,14,31,77.5745909444102,1901.78584469126,7283.31362542371,"no","no",5791.88748013018,1340.11214805433,14690.440840862,5.86092276579663,3.26997444633731,5.50313742191936,0,0,2029,17,6.44942083997299,1260.97989249197,2774.48462656161,"no","no",2539.06783073859,1163.17622837906,87454.1751579672,2.28838398323804,3.26997444633731,5.50313742191936,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1.69817971866018,0.438383487153228,5.95313483818063,120.480766403191,544.117338825975,3239.20388582305,-2695.08654699707,2695.08654699707,NA,0.00271585849303361,430,430,1646.88250908736,4550.71779868161,0.000658310610113344,202372.920245889
"2000",2036,29,31,77.5745909444102,1901.78584469126,7283.31362542371,"no","no",5791.88748013018,1340.11214805433,14690.440840862,5.86092276579663,3.26997444633731,5.50313742191936,0,0,2029,2,0,1828.56088325477,6937.78779096279,"no","no",1917.60068776306,1826.28636929815,70535.0351288013,5.40531227956978,3.26997444633731,5.50313742191936,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1.04254071197387,0.3310838987017,4.80142399352683,143.499207555961,544.117338825975,2612.538045933,-2068.42070710703,2068.42070710703,NA,0.00271585849303361,430,0,1762.59719769892,6555.35688046704,0,0
"2001",2037,0,32,76.0099781641681,1910.52401535687,7357.44062591215,"no","no",6130.79213511618,1350.97813567865,15062.8930647043,5.92353704787889,3.42948608745031,5.54300113571834,0,0,2029,32,39.8716838231764,1197.50675812551,2344.69551447404,"no","no",3885.8239779043,856.278131365003,113607.308124529,2.02505244058397,3.42948608745031,5.54300113571834,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1.8334552177515,0.633820865601842,7.54219708236103,82.7707768773933,555.360821925905,4188.64077078718,-3633.27994886128,3633.27994886128,NA,0.0027244893459176,442,442,1597.77229825399,4233.41752640758,0.00068807065563159,224346.54134331
"2002",2037,14,32,76.0099781641681,1910.52401535687,7357.44062591215,"no","no",6130.79213511618,1350.97813567865,15062.8930647043,5.92353704787889,3.42948608745031,5.54300113571834,0,0,2029,18,11.5670059724997,1223.33192992734,2552.11425653292,"no","no",2539.40380450302,1107.93346841108,88968.3116340712,2.13475306740197,3.42948608745031,5.54300113571834,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1.77674569945656,0.414204844747179,5.90645576861617,132.412569522785,555.360821925905,3280.21413032768,-2724.85330840177,2724.85330840177,NA,0.0027244893459176,442,442,1622.63359816288,4406.41837897714,0.000683039907851568,218004.813294277
"2003",2037,29,32,76.0099781641681,1910.52401535687,7357.44062591215,"no","no",6130.79213511618,1350.97813567865,15062.8930647043,5.92353704787889,3.42948608745031,5.54300113571834,0,0,2029,3,0,1762.59719769892,6555.35688046704,"no","no",2139.43867693438,1940.53394733277,72910.8265469733,4.99661598814471,3.42948608745031,5.54300113571834,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1.09371888211581,0.348966109074228,4.84042648605264,147.159070147469,555.360821925905,2688.18323176611,-2132.82240984021,2132.82240984021,NA,0.0027244893459176,442,8.11587441526178,1707.33557311618,6156.82018381533,0,0
"2004",2038,0,33,75.5001105351056,1917.34678959588,7427.97742906222,"no","no",6374.35314450137,1337.76105887181,15344.8709393791,5.97536264761412,3.54911981828507,5.70251277683135,0,0,2029,33,44.2636736691353,1195.64398207717,2335.89898516711,"no","no",3991.06958775561,837.590474941386,115026.78921889,2.01807149300878,3.54911981828507,5.70251277683135,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1.84641335186292,0.626113661618885,7.49610665826457,87.5577097727611,563.743979354764,4225.88499719781,-3662.14101784305,3662.14101784305,NA,0.00273501106400057,455,455,1608.97814568896,4286.51468943566,0.000710555745027763,238716.197061958
"2005",2038,14,33,75.5001105351056,1917.34678959588,7427.97742906222,"no","no",6374.35314450137,1337.76105887181,15344.8709393791,5.97536264761412,3.54911981828507,5.70251277683135,0,0,2029,19,39.1966168640609,1192.20060413538,2375.33886014592,"no","no",2452.25917756542,1018.96433936678,90716.4008426269,2.01262341602799,3.54911981828507,5.70251277683135,0,2029,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1.84607955968401,0.384707141567892,5.91183863331324,144.0909388589,563.743979354764,3332.76343644724,-2769.01945709247,2769.01945709247,NA,0.00273501106400057,455,455,1605.65441092815,4308.85334526723,0.000708787302038605,238809.833204084
